hour,location,hourly_cf_solar,hourly_cf_wind
21,48107,0.0,0.34718
21,48109,0.0,0.1991125
21,48111,0.0,0.3926
21,48113,0.0,0.0
21,48115,0.0,0.275725
21,48117,0.0,0.5224666666666666
21,48119,0.0,0.30305
21,48121,0.0,0.5434
21,48123,0.0,0.4866
21,48125,0.0,0.43845
21,48127,0.0,0.3199999999999999
21,48129,0.0,0.4699166666666667
21,48131,0.0,0.5015
21,48133,0.0,0.5352666666666667
21,48135,0.0,0.3564
21,48137,0.0,0.49
21,48139,0.0,0.4359
21,48141,0.0,0.1894333333333333
21,48143,0.0,0.5367333333333334
21,48145,0.0,0.4536333333333333
21,48147,0.0,0.4668
21,48149,0.0,0.4785
21,48151,0.0,0.33555
21,48153,0.0,0.4483
21,48155,0.0,0.39965
21,48157,0.0,0.3736
21,48159,0.0,0.269
21,48161,0.0,0.3676333333333333
21,48163,0.0,0.3579666666666667
21,48165,0.0,0.26525
21,48167,0.0,0.0
21,48169,0.0,0.31638
21,48171,0.0,0.43955
21,48173,0.0,0.2618666666666666
21,48175,0.0,0.4097
21,48177,0.0,0.48685
21,48179,0.0,0.6016
21,48181,0.0,0.5918
21,48183,0.0,0.0
21,48185,0.0,0.35765
21,48187,0.0,0.453
21,48189,0.0,0.53445
21,48191,0.0,0.471
21,48193,0.0,0.5521333333333333
21,48195,0.0,0.4426
21,48197,0.0,0.4644999999999999
21,48199,0.0,0.3146
21,48201,0.0,0.379
21,48203,0.0,0.2193333333333333
21,48205,0.0,0.3552833333333333
21,48207,0.0,0.3879666666666666
21,48209,0.0,0.0
21,48211,0.0,0.5052
21,48213,0.0,0.4185
21,48215,0.0,0.4948
21,48217,0.0,0.5177999999999999
21,48219,0.0,0.41385
21,48221,0.0,0.5088999999999999
21,48223,0.0,0.3326666666666666
21,48225,0.0,0.295
21,48227,0.0,0.2735499999999999
21,48229,0.0,0.2590625
21,48231,0.0,0.436
21,48233,0.0,0.541275
21,48235,0.0,0.2942666666666666
21,48237,0.0,0.69205
21,48239,0.0,0.3813499999999999
21,48241,0.0,0.3222
21,48243,0.0,0.1418333333333333
21,48245,0.0,0.3179499999999999
21,48247,0.0,0.5892
21,48249,0.0,0.4988999999999999
21,48251,0.0,0.506
21,48253,0.0,0.3855
21,48255,0.0,0.5450666666666666
21,48257,0.0,0.467
21,48259,0.0,0.3795
21,48261,0.0,0.374075
21,48263,0.0,0.337425
21,48265,0.0,0.44165
21,48267,0.0,0.48274
21,48269,0.0,0.3568666666666666
21,48271,0.0,0.4506
21,48273,0.0,0.3999999999999999
21,48275,0.0,0.36655
21,48277,0.0,0.4211666666666667
21,48279,0.0,0.4583666666666666
21,48281,0.0,0.536625
21,48283,0.0,0.4334666666666666
21,48285,0.0,0.47555
21,48287,0.0,0.385
21,48289,0.0,0.328175
21,48291,0.0,0.3319999999999999
21,48293,0.0,0.4421333333333333
21,48295,0.0,0.0
21,48297,0.0,0.5482333333333334
21,48299,0.0,0.45626
21,48301,0.0,0.26795
21,48303,0.0,0.0
21,48305,0.0,0.27535
21,48307,0.0,0.3948
21,48309,0.0,0.498525
21,48311,0.0,0.527325
21,48313,0.0,0.34925
21,48315,0.0,0.303
21,48317,0.0,0.279375
21,48319,0.0,0.4887166666666667
21,48321,0.0,0.3308999999999999
21,48323,0.0,0.3192
21,48325,0.0,0.38745
21,48327,0.0,0.3838
21,48329,0.0,0.2875
21,48331,0.0,0.4016
21,48333,0.0,0.528
21,48335,0.0,0.3053
21,48337,0.0,0.6962
21,48339,0.0,0.3133
21,48341,0.0,0.4351
21,48343,0.0,0.2591
21,48345,0.0,0.427275
21,48347,0.0,0.17905
21,48349,0.0,0.44055
21,48351,0.0,0.2954
21,48353,0.0,0.3503333333333333
21,48355,0.0,0.3949
21,48357,0.0,0.4892
21,48359,0.0,0.4343499999999999
21,48361,0.0,0.3243
21,48363,0.0,0.5758
21,48365,0.0,0.1977999999999999
21,48367,0.0,0.5679
21,48369,0.0,0.4783
21,48371,0.0,0.4327142857142857
21,48373,0.0,0.26535
21,48375,0.0,0.4655
21,48377,0.0,0.2866833333333333
21,48379,0.0,0.0
21,48381,0.0,0.3753333333333333
21,48383,0.0,0.3216333333333334
21,48385,0.0,0.40762
21,48387,0.0,0.308175
21,48389,0.0,0.2114
21,48391,0.0,0.3679666666666666
21,48393,0.0,0.51268
21,48395,0.0,0.4693666666666667
21,48397,0.0,0.0
21,48399,0.0,0.34228
21,48401,0.0,0.2248
21,48403,0.0,0.2602
21,48405,0.0,0.2504
21,48407,0.0,0.3469
21,48409,0.0,0.4671
21,48411,0.0,0.52015
21,48413,0.0,0.35515
21,48415,0.0,0.3263
21,48417,0.0,0.5175
21,48419,0.0,0.2674666666666667
21,48421,0.0,0.45865
21,48423,0.0,0.268
21,48425,0.0,0.0
21,48427,0.0,0.60125
21,48429,0.0,0.5193
21,48431,0.0,0.2285666666666666
21,48433,0.0,0.3563666666666666
21,48435,0.0,0.4128
21,48437,0.0,0.4839
21,48439,0.0,0.0
21,48441,0.0,0.3833
21,48443,0.0,0.4627333333333333
21,48445,0.0,0.2762
21,48447,0.0,0.4575999999999999
21,48449,0.0,0.2884
21,48451,0.0,0.315
21,48453,0.0,0.45555
21,48455,0.0,0.20555
21,48457,0.0,0.29955
21,48459,0.0,0.3053
21,48461,0.0,0.4214
21,48463,0.0,0.4197333333333333
21,48465,0.0,0.5603666666666668
21,48467,0.0,0.0
21,48469,0.0,0.39155
21,48471,0.0,0.3197333333333333
21,48473,0.0,0.0
21,48475,0.0,0.4232333333333333
21,48477,0.0,0.0
21,48479,0.0,0.4666833333333333
21,48481,0.0,0.40145
21,48483,0.0,0.4814333333333333
21,48485,0.0,0.6211333333333333
21,48487,0.0,0.5272666666666667
21,48489,0.0,0.3768
21,48491,0.0,0.0
21,48493,0.0,0.4793333333333334
21,48495,0.0,0.29744
21,48497,0.0,0.651
21,48499,0.0,0.0
21,48501,0.0,0.2817
21,48503,0.0,0.6687
21,48505,0.0,0.525675
21,48507,0.0,0.4137666666666666
22,48001,0.0,0.2712
22,48003,0.0,0.3584
22,48005,0.0,0.2734
22,48007,0.0,0.322
22,48009,0.0,0.6173
22,48011,0.0,0.42415
22,48013,0.0,0.5322
22,48015,0.0,0.407
22,48017,0.0,0.53255
22,48019,0.0,0.513
22,48021,0.0,0.5275666666666666
22,48023,0.0,0.5758
22,48025,0.0,0.4696
22,48027,0.0,0.605
22,48029,0.0,0.514
22,48031,0.0,0.5432333333333333
22,48033,0.0,0.3512
22,48035,0.0,0.5854
22,48037,0.0,0.32425
22,48039,0.0,0.307
22,48041,0.0,0.368
22,48043,0.0,0.3417125
22,48045,0.0,0.4394333333333333
22,48047,0.0,0.4019333333333333
22,48049,0.0,0.5623199999999999
22,48051,0.0,0.4687
22,48053,0.0,0.5601499999999999
22,48055,0.0,0.573
22,48057,0.0,0.33555
22,48059,0.0,0.6247
22,48061,0.0,0.3189
22,48063,0.0,0.0
22,48065,0.0,0.7061
22,48067,0.0,0.3623
22,48069,0.0,0.6006
22,48071,0.0,0.30005
22,48073,0.0,0.242175
22,48075,0.0,0.5962750000000001
22,48077,0.0,0.6339333333333333
22,48079,0.0,0.5003
22,48081,0.0,0.3519199999999999
22,48083,0.0,0.48692
22,48085,0.0,0.0
22,48087,0.0,0.60185
22,48089,0.0,0.3956
22,48091,0.0,0.0
22,48093,0.0,0.56355
22,48095,0.0,0.34568
22,48097,0.0,0.6132
22,48099,0.0,0.5871666666666667
22,48101,0.0,0.5314333333333333
22,48103,0.0,0.580875
22,48105,0.0,0.4028166666666666
22,48107,0.0,0.43796
22,48109,0.0,0.2128125
22,48111,0.0,0.51135
22,48113,0.0,0.0
22,48115,0.0,0.3916
22,48117,0.0,0.5453333333333333
22,48119,0.0,0.3338
22,48121,0.0,0.6138
22,48123,0.0,0.5170666666666667
22,48125,0.0,0.510925
22,48127,0.0,0.4454
22,48129,0.0,0.4768166666666666
22,48131,0.0,0.474075
22,48133,0.0,0.5423
22,48135,0.0,0.626
22,48137,0.0,0.5043000000000001
22,48139,0.0,0.5559333333333334
22,48141,0.0,0.2631333333333333
22,48143,0.0,0.5882999999999999
22,48145,0.0,0.4352
22,48147,0.0,0.49225
22,48149,0.0,0.5413
22,48151,0.0,0.42435
22,48153,0.0,0.5071333333333333
22,48155,0.0,0.4712
22,48157,0.0,0.3435
22,48159,0.0,0.341
22,48161,0.0,0.3958666666666666
22,48163,0.0,0.5139333333333332
22,48165,0.0,0.29145
22,48167,0.0,0.0
22,48169,0.0,0.32786
22,48171,0.0,0.5497
22,48173,0.0,0.3660333333333334
22,48175,0.0,0.41755
22,48177,0.0,0.5314000000000001
22,48179,0.0,0.6154
22,48181,0.0,0.6715
22,48183,0.0,0.0
22,48185,0.0,0.3509
22,48187,0.0,0.506
22,48189,0.0,0.56565
22,48191,0.0,0.512525
22,48193,0.0,0.6266666666666666
22,48195,0.0,0.56995
22,48197,0.0,0.6952666666666666
22,48199,0.0,0.2943
22,48201,0.0,0.372
22,48203,0.0,0.26
22,48205,0.0,0.4449000000000001
22,48207,0.0,0.4659
22,48209,0.0,0.0
22,48211,0.0,0.5475333333333333
22,48213,0.0,0.3975
22,48215,0.0,0.4201499999999999
22,48217,0.0,0.5816333333333333
22,48219,0.0,0.45065
22,48221,0.0,0.6046
22,48223,0.0,0.3886666666666666
22,48225,0.0,0.3074
22,48227,0.0,0.4039
22,48229,0.0,0.292225
22,48231,0.0,0.444
22,48233,0.0,0.5998749999999999
22,48235,0.0,0.3838666666666666
22,48237,0.0,0.70455
22,48239,0.0,0.34535
22,48241,0.0,0.31995
22,48243,0.0,0.1919499999999999
22,48245,0.0,0.2687
22,48247,0.0,0.557825
22,48249,0.0,0.4161333333333333
22,48251,0.0,0.589
22,48253,0.0,0.52785
22,48255,0.0,0.5622333333333334
22,48257,0.0,0.494
22,48259,0.0,0.5618000000000001
22,48261,0.0,0.339725
22,48263,0.0,0.3721
22,48265,0.0,0.48865
22,48267,0.0,0.45578
22,48269,0.0,0.4592666666666667
22,48271,0.0,0.482975
22,48273,0.0,0.3661333333333333
22,48275,0.0,0.4234
22,48277,0.0,0.4393666666666667
22,48279,0.0,0.5379333333333334
22,48281,0.0,0.675125
22,48283,0.0,0.4798333333333333
22,48285,0.0,0.4267999999999999
22,48287,0.0,0.454
22,48289,0.0,0.33855
22,48291,0.0,0.291
22,48293,0.0,0.4568
22,48295,0.0,0.0
22,48297,0.0,0.4792666666666667
22,48299,0.0,0.46464
22,48301,0.0,0.3611
22,48303,0.0,0.0
22,48305,0.0,0.3722999999999999
22,48307,0.0,0.5267600000000001
22,48309,0.0,0.5702
22,48311,0.0,0.49535
22,48313,0.0,0.3114
22,48315,0.0,0.32415
22,48317,0.0,0.3887
22,48319,0.0,0.4992166666666667
22,48321,0.0,0.3256
22,48323,0.0,0.3533
22,48325,0.0,0.500575
22,48327,0.0,0.4798333333333333
22,48329,0.0,0.37925
22,48331,0.0,0.4226666666666667
22,48333,0.0,0.635675
22,48335,0.0,0.4275333333333333
22,48337,0.0,0.6873333333333335
22,48339,0.0,0.3249499999999999
22,48341,0.0,0.560625
22,48343,0.0,0.3087
22,48345,0.0,0.5393000000000001
22,48347,0.0,0.2468
22,48349,0.0,0.4899
22,48351,0.0,0.33955
22,48353,0.0,0.4128
22,48355,0.0,0.3942
22,48357,0.0,0.5061
22,48359,0.0,0.4916166666666666
22,48361,0.0,0.2789
22,48363,0.0,0.560375
22,48365,0.0,0.25825
22,48367,0.0,0.6524
22,48369,0.0,0.62995
22,48371,0.0,0.5106857142857143
22,48373,0.0,0.2917
22,48375,0.0,0.4986166666666667
22,48377,0.0,0.3297
22,48379,0.0,0.0
22,48381,0.0,0.3871333333333333
22,48383,0.0,0.4359666666666666
22,48385,0.0,0.47092
22,48387,0.0,0.300425
22,48389,0.0,0.2887
22,48391,0.0,0.3600666666666667
22,48393,0.0,0.5338999999999999
22,48395,0.0,0.3883333333333333
22,48397,0.0,0.0
22,48399,0.0,0.47124
22,48401,0.0,0.2659
22,48403,0.0,0.26915
22,48405,0.0,0.26325
22,48407,0.0,0.3218499999999999
22,48409,0.0,0.42565
22,48411,0.0,0.578975
22,48413,0.0,0.41885
22,48415,0.0,0.434375
22,48417,0.0,0.551
22,48419,0.0,0.2414666666666666
22,48421,0.0,0.5748
22,48423,0.0,0.254
22,48425,0.0,0.0
22,48427,0.0,0.566325
22,48429,0.0,0.6233333333333334
22,48431,0.0,0.3367333333333333
22,48433,0.0,0.4305666666666667
22,48435,0.0,0.464275
22,48437,0.0,0.60095
22,48439,0.0,0.0
22,48441,0.0,0.5126
22,48443,0.0,0.4661833333333333
22,48445,0.0,0.353
22,48447,0.0,0.5527000000000001
22,48449,0.0,0.30455
22,48451,0.0,0.368
22,48453,0.0,0.52365
22,48455,0.0,0.24575
22,48457,0.0,0.27175
22,48459,0.0,0.31005
22,48461,0.0,0.5327500000000001
22,48463,0.0,0.4291666666666667
22,48465,0.0,0.5137833333333334
22,48467,0.0,0.0
22,48469,0.0,0.3651
22,48471,0.0,0.2977333333333333
22,48473,0.0,0.0
22,48475,0.0,0.6012666666666666
22,48477,0.0,0.0
22,48479,0.0,0.50825
22,48481,0.0,0.3765
22,48483,0.0,0.505
22,48485,0.0,0.6637
22,48487,0.0,0.6055666666666667
22,48489,0.0,0.3785666666666666
22,48491,0.0,0.0
22,48493,0.0,0.5196666666666667
22,48495,0.0,0.47204
22,48497,0.0,0.664
22,48499,0.0,0.0
22,48501,0.0,0.37145
22,48503,0.0,0.6333
22,48505,0.0,0.540125
22,48507,0.0,0.4259333333333333
23,48001,0.0,0.2869
23,48003,0.0,0.4920333333333334
23,48005,0.0,0.27185
23,48007,0.0,0.346
23,48009,0.0,0.6246499999999999
23,48011,0.0,0.3939166666666666
23,48013,0.0,0.54825
23,48015,0.0,0.428
23,48017,0.0,0.6268
23,48019,0.0,0.5483666666666667
23,48021,0.0,0.4631666666666666
23,48023,0.0,0.5703
23,48025,0.0,0.45185
23,48027,0.0,0.678
23,48029,0.0,0.52875
23,48031,0.0,0.4931333333333333
23,48033,0.0,0.4183
23,48035,0.0,0.6314666666666667
23,48037,0.0,0.3612
23,48039,0.0,0.299
23,48041,0.0,0.396
23,48043,0.0,0.3400375
23,48045,0.0,0.4311
23,48047,0.0,0.3442666666666666
23,48049,0.0,0.5760799999999999
23,48051,0.0,0.44965
23,48053,0.0,0.585875
23,48055,0.0,0.554
23,48057,0.0,0.31835
23,48059,0.0,0.5798
23,48061,0.0,0.3248
23,48063,0.0,0.0
23,48065,0.0,0.7395
23,48067,0.0,0.3876666666666666
23,48069,0.0,0.64505
23,48071,0.0,0.3183
23,48073,0.0,0.239525
23,48075,0.0,0.512
23,48077,0.0,0.6623333333333333
23,48079,0.0,0.5541
23,48081,0.0,0.3269000000000001
23,48083,0.0,0.5456799999999999
23,48085,0.0,0.0
23,48087,0.0,0.4705
23,48089,0.0,0.3896
23,48091,0.0,0.0
23,48093,0.0,0.59155
23,48095,0.0,0.40512
23,48097,0.0,0.7315499999999999
23,48099,0.0,0.6678999999999999
23,48101,0.0,0.5038333333333332
23,48103,0.0,0.595
23,48105,0.0,0.3868833333333333
23,48107,0.0,0.4598599999999999
23,48109,0.0,0.19355
23,48111,0.0,0.55765
23,48113,0.0,0.0
23,48115,0.0,0.44555
23,48117,0.0,0.5668666666666667
23,48119,0.0,0.3867
23,48121,0.0,0.6172
23,48123,0.0,0.4751333333333333
23,48125,0.0,0.5365
23,48127,0.0,0.47135
23,48129,0.0,0.4921833333333332
23,48131,0.0,0.423975
23,48133,0.0,0.5205333333333333
23,48135,0.0,0.65675
23,48137,0.0,0.5428999999999999
23,48139,0.0,0.5867333333333334
23,48141,0.0,0.3815333333333333
23,48143,0.0,0.6470666666666666
23,48145,0.0,0.5182000000000001
23,48147,0.0,0.52905
23,48149,0.0,0.488
23,48151,0.0,0.419225
23,48153,0.0,0.5395
23,48155,0.0,0.5909500000000001
23,48157,0.0,0.3172
23,48159,0.0,0.347
23,48161,0.0,0.4154333333333333
23,48163,0.0,0.5454666666666667
23,48165,0.0,0.4009
23,48167,0.0,0.0
23,48169,0.0,0.3625999999999999
23,48171,0.0,0.5665
23,48173,0.0,0.4411666666666667
23,48175,0.0,0.3951
23,48177,0.0,0.50795
23,48179,0.0,0.6982
23,48181,0.0,0.6595
23,48183,0.0,0.0
23,48185,0.0,0.4028
23,48187,0.0,0.505
23,48189,0.0,0.58725
23,48191,0.0,0.44745
23,48193,0.0,0.6466333333333334
23,48195,0.0,0.67135
23,48197,0.0,0.6880999999999999
23,48199,0.0,0.3025
23,48201,0.0,0.366
23,48203,0.0,0.2923333333333333
23,48205,0.0,0.4870833333333333
23,48207,0.0,0.5079
23,48209,0.0,0.0
23,48211,0.0,0.5457
23,48213,0.0,0.436
23,48215,0.0,0.373025
23,48217,0.0,0.6104333333333334
23,48219,0.0,0.55535
23,48221,0.0,0.62695
23,48223,0.0,0.3999999999999999
23,48225,0.0,0.2606
23,48227,0.0,0.435425
23,48229,0.0,0.2923625
23,48231,0.0,0.512
23,48233,0.0,0.546575
23,48235,0.0,0.3663333333333333
23,48237,0.0,0.71705
23,48239,0.0,0.31655
23,48241,0.0,0.29735
23,48243,0.0,0.2536
23,48245,0.0,0.26615
23,48247,0.0,0.49355
23,48249,0.0,0.3717999999999999
23,48251,0.0,0.481
23,48253,0.0,0.4747
23,48255,0.0,0.5433666666666667
23,48257,0.0,0.455
23,48259,0.0,0.56845
23,48261,0.0,0.3289
23,48263,0.0,0.4266
23,48265,0.0,0.5541499999999999
23,48267,0.0,0.43966
23,48269,0.0,0.5762333333333333
23,48271,0.0,0.505175
23,48273,0.0,0.3611333333333333
23,48275,0.0,0.4807
23,48277,0.0,0.4861666666666666
23,48279,0.0,0.5706333333333333
23,48281,0.0,0.589425
23,48283,0.0,0.4980333333333333
23,48285,0.0,0.38
23,48287,0.0,0.418
23,48289,0.0,0.4185
23,48291,0.0,0.2738
23,48293,0.0,0.555
23,48295,0.0,0.0
23,48297,0.0,0.4631
23,48299,0.0,0.3972
23,48301,0.0,0.39525
23,48303,0.0,0.0
23,48305,0.0,0.42925
23,48307,0.0,0.47294
23,48309,0.0,0.595525
23,48311,0.0,0.520725
23,48313,0.0,0.3359
23,48315,0.0,0.31525
23,48317,0.0,0.429075
23,48319,0.0,0.4632833333333333
23,48321,0.0,0.3265
23,48323,0.0,0.3669333333333333
23,48325,0.0,0.570075
23,48327,0.0,0.4708666666666666
23,48329,0.0,0.43995
23,48331,0.0,0.4525333333333334
23,48333,0.0,0.60885
23,48335,0.0,0.4231666666666667
23,48337,0.0,0.6292333333333332
23,48339,0.0,0.33115
23,48341,0.0,0.5912000000000001
23,48343,0.0,0.3454
23,48345,0.0,0.539425
23,48347,0.0,0.3061
23,48349,0.0,0.53275
23,48351,0.0,0.30065
23,48353,0.0,0.4326999999999999
23,48355,0.0,0.364
23,48357,0.0,0.5219666666666667
23,48359,0.0,0.5847166666666667
23,48361,0.0,0.3067
23,48363,0.0,0.56675
23,48365,0.0,0.29045
23,48367,0.0,0.5803
23,48369,0.0,0.6128
23,48371,0.0,0.5293714285714286
23,48373,0.0,0.2897999999999999
23,48375,0.0,0.5811499999999999
23,48377,0.0,0.3386333333333333
23,48379,0.0,0.0
23,48381,0.0,0.3829
23,48383,0.0,0.4758
23,48385,0.0,0.52732
23,48387,0.0,0.398575
23,48389,0.0,0.3420666666666667
23,48391,0.0,0.3251
23,48393,0.0,0.5285
23,48395,0.0,0.4936333333333333
23,48397,0.0,0.0
23,48399,0.0,0.45732
23,48401,0.0,0.2821
23,48403,0.0,0.2494
23,48405,0.0,0.31515
23,48407,0.0,0.3085
23,48409,0.0,0.39695
23,48411,0.0,0.604675
23,48413,0.0,0.49795
23,48415,0.0,0.4757999999999999
23,48417,0.0,0.5535333333333333
23,48419,0.0,0.3329
23,48421,0.0,0.6349
23,48423,0.0,0.303
23,48425,0.0,0.0
23,48427,0.0,0.47735
23,48429,0.0,0.5636000000000001
23,48431,0.0,0.3968333333333333
23,48433,0.0,0.4433333333333333
23,48435,0.0,0.485525
23,48437,0.0,0.6413
23,48439,0.0,0.0
23,48441,0.0,0.4782
23,48443,0.0,0.38475
23,48445,0.0,0.4228333333333333
23,48447,0.0,0.4876
23,48449,0.0,0.3052
23,48451,0.0,0.4175
23,48453,0.0,0.5588500000000001
23,48455,0.0,0.2458499999999999
23,48457,0.0,0.3036
23,48459,0.0,0.3416
23,48461,0.0,0.54955
23,48463,0.0,0.4763333333333333
23,48465,0.0,0.5076666666666667
23,48467,0.0,0.0
23,48469,0.0,0.38075
23,48471,0.0,0.3633
23,48473,0.0,0.0
23,48475,0.0,0.5713
23,48477,0.0,0.0
23,48479,0.0,0.5511333333333334
23,48481,0.0,0.35335
23,48483,0.0,0.5753
23,48485,0.0,0.5640999999999999
23,48487,0.0,0.6166333333333333
23,48489,0.0,0.3444333333333333
23,48491,0.0,0.0
23,48493,0.0,0.507
23,48495,0.0,0.5123599999999999
23,48497,0.0,0.722
23,48499,0.0,0.0
23,48501,0.0,0.40805
23,48503,0.0,0.61505
23,48505,0.0,0.604925
23,48507,0.0,0.4621333333333333
24,48001,0.0,0.3017666666666666
24,48003,0.0,0.7139
24,48005,0.0,0.34945
24,48007,0.0,0.39
24,48009,0.0,0.6216250000000001
24,48011,0.0,0.5066833333333334
24,48013,0.0,0.5250999999999999
24,48015,0.0,0.318
24,48017,0.0,0.660125
24,48019,0.0,0.6274500000000001
24,48021,0.0,0.3698333333333333
24,48023,0.0,0.6515500000000001
24,48025,0.0,0.428025
24,48027,0.0,0.504
24,48029,0.0,0.4679999999999999
24,48031,0.0,0.5147999999999999
24,48033,0.0,0.64357
24,48035,0.0,0.5065833333333333
24,48037,0.0,0.4079999999999999
24,48039,0.0,0.3392499999999999
24,48041,0.0,0.3575
24,48043,0.0,0.42245625
24,48045,0.0,0.444275
24,48047,0.0,0.3786999999999999
24,48049,0.0,0.68274
24,48051,0.0,0.3624
24,48053,0.0,0.6524125000000001
24,48055,0.0,0.45
24,48057,0.0,0.346975
24,48059,0.0,0.7771
24,48061,0.0,0.369975
24,48063,0.0,0.0
24,48065,0.0,0.7724
24,48067,0.0,0.4379666666666666
24,48069,0.0,0.714925
24,48071,0.0,0.310375
24,48073,0.0,0.301725
24,48075,0.0,0.60995
24,48077,0.0,0.5424666666666667
24,48079,0.0,0.6687000000000001
24,48081,0.0,0.6369699999999999
24,48083,0.0,0.69774
24,48085,0.0,0.0
24,48087,0.0,0.545875
24,48089,0.0,0.3192
24,48091,0.0,0.0
24,48093,0.0,0.6053
24,48095,0.0,0.65324
24,48097,0.0,0.471
24,48099,0.0,0.54965
24,48101,0.0,0.5465833333333333
24,48103,0.0,0.707925
24,48105,0.0,0.5590416666666667
24,48107,0.0,0.60544
24,48109,0.0,0.31738125
24,48111,0.0,0.548825
24,48113,0.0,0.0
24,48115,0.0,0.6620874999999999
24,48117,0.0,0.7130000000000001
24,48119,0.0,0.31365
24,48121,0.0,0.4781999999999999
24,48123,0.0,0.4218999999999999
24,48125,0.0,0.6071500000000001
24,48127,0.0,0.5578
24,48129,0.0,0.5761833333333333
24,48131,0.0,0.4493875
24,48133,0.0,0.5764
24,48135,0.0,0.8044
24,48137,0.0,0.7265
24,48139,0.0,0.3658833333333332
24,48141,0.0,0.6200333333333333
24,48143,0.0,0.6230333333333333
24,48145,0.0,0.41455
24,48147,0.0,0.360575
24,48149,0.0,0.4035499999999999
24,48151,0.0,0.6365625
24,48153,0.0,0.5541833333333333
24,48155,0.0,0.6063500000000001
24,48157,0.0,0.3647
24,48159,0.0,0.365
24,48161,0.0,0.3822666666666667
24,48163,0.0,0.5081
24,48165,0.0,0.6918
24,48167,0.0,0.0
24,48169,0.0,0.54135
24,48171,0.0,0.7108000000000001
24,48173,0.0,0.7664666666666666
24,48175,0.0,0.37045
24,48177,0.0,0.425025
24,48179,0.0,0.72915
24,48181,0.0,0.4638
24,48183,0.0,0.0
24,48185,0.0,0.320075
24,48187,0.0,0.401
24,48189,0.0,0.763125
24,48191,0.0,0.572325
24,48193,0.0,0.5833833333333334
24,48195,0.0,0.7187250000000001
24,48197,0.0,0.6306666666666667
24,48199,0.0,0.29185
24,48201,0.0,0.3125
24,48203,0.0,0.3523333333333333
24,48205,0.0,0.6160416666666666
24,48207,0.0,0.6675833333333333
24,48209,0.0,0.0
24,48211,0.0,0.57285
24,48213,0.0,0.33035
24,48215,0.0,0.4013375
24,48217,0.0,0.5105999999999999
24,48219,0.0,0.7121500000000001
24,48221,0.0,0.5563750000000001
24,48223,0.0,0.3711666666666666
24,48225,0.0,0.2832666666666666
24,48227,0.0,0.775325
24,48229,0.0,0.500075
24,48231,0.0,0.3415
24,48233,0.0,0.6273375
24,48235,0.0,0.5902333333333334
24,48237,0.0,0.60565
24,48239,0.0,0.360325
24,48241,0.0,0.4123249999999999
24,48243,0.0,0.3814916666666665
24,48245,0.0,0.32465
24,48247,0.0,0.488475
24,48249,0.0,0.4089166666666666
24,48251,0.0,0.4275
24,48253,0.0,0.7033
24,48255,0.0,0.5099666666666667
24,48257,0.0,0.3375
24,48259,0.0,0.663625
24,48261,0.0,0.4372
24,48263,0.0,0.647375
24,48265,0.0,0.68885
24,48267,0.0,0.57752
24,48269,0.0,0.6031500000000001
24,48271,0.0,0.6457875
24,48273,0.0,0.4188333333333333
24,48275,0.0,0.64645
24,48277,0.0,0.3699499999999999
24,48279,0.0,0.7096
24,48281,0.0,0.5682875000000001
24,48283,0.0,0.5274833333333333
24,48285,0.0,0.3334749999999999
24,48287,0.0,0.3715
24,48289,0.0,0.312225
24,48291,0.0,0.327125
24,48293,0.0,0.4568666666666666
24,48295,0.0,0.0
24,48297,0.0,0.5242
24,48299,0.0,0.525
24,48301,0.0,0.5894
24,48303,0.0,0.0
24,48305,0.0,0.6871
24,48307,0.0,0.6299299999999999
24,48309,0.0,0.4758499999999999
24,48311,0.0,0.6283624999999999
24,48313,0.0,0.289875
24,48315,0.0,0.519525
24,48317,0.0,0.672475
24,48319,0.0,0.5767416666666667
24,48321,0.0,0.371
24,48323,0.0,0.5335
24,48325,0.0,0.5085124999999999
24,48327,0.0,0.6590833333333332
24,48329,0.0,0.7724
24,48331,0.0,0.4134
24,48333,0.0,0.5750125
24,48335,0.0,0.6595333333333333
24,48337,0.0,0.4810999999999999
24,48339,0.0,0.3218499999999999
24,48341,0.0,0.617575
24,48343,0.0,0.4088
24,48345,0.0,0.579475
24,48347,0.0,0.387625
24,48349,0.0,0.358925
24,48351,0.0,0.433525
24,48353,0.0,0.7206833333333333
24,48355,0.0,0.3956
24,48357,0.0,0.6421166666666667
24,48359,0.0,0.6544333333333334
24,48361,0.0,0.3714
24,48363,0.0,0.5368125
24,48365,0.0,0.317675
24,48367,0.0,0.52995
24,48369,0.0,0.74205
24,48371,0.0,0.6439285714285714
24,48373,0.0,0.3408749999999999
24,48375,0.0,0.6561916666666667
24,48377,0.0,0.504375
24,48379,0.0,0.0
24,48381,0.0,0.5176999999999999
24,48383,0.0,0.6531666666666667
24,48385,0.0,0.6676
24,48387,0.0,0.416325
24,48389,0.0,0.4956833333333333
24,48391,0.0,0.3620166666666666
24,48393,0.0,0.6145100000000001
24,48395,0.0,0.3760166666666666
24,48397,0.0,0.0
24,48399,0.0,0.6992700000000001
24,48401,0.0,0.40105
24,48403,0.0,0.3835749999999999
24,48405,0.0,0.38495
24,48407,0.0,0.355125
24,48409,0.0,0.420075
24,48411,0.0,0.6278125
24,48413,0.0,0.6352
24,48415,0.0,0.7083125
24,48417,0.0,0.6534
24,48419,0.0,0.3284833333333333
24,48421,0.0,0.7116250000000001
24,48423,0.0,0.3389999999999999
