exp_name,location,asset_type,asset_name,capacity
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48461,smr,smr,100.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48461,gas_turbine,gas,50.0
all_gen_200MW___003__ren_penetration=0__site_gen_penetration=0.4,48461,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48189,solar,solar,28.256276142362594
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48189,wind,wind,135.34687102877874
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48189,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48189,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48189,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48189,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48189,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48195,solar,solar,28.18028191617006
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48195,wind,wind,131.358005193072
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48195,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48195,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48195,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48195,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48195,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48335,solar,solar,35.17745171607265
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48335,wind,wind,137.1806417499896
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48335,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48335,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48335,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48335,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48335,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48353,solar,solar,23.897902073306284
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48353,wind,wind,129.88407334193698
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48353,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48353,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48353,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48353,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48353,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48371,solar,solar,25.882934868421387
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48371,wind,wind,130.02341533391038
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48371,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48371,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48371,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48371,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48371,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48375,solar,solar,26.421143562958974
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48375,wind,wind,122.71655332903974
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48375,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48375,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48375,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48375,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48375,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48383,solar,solar,25.447394274538
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48383,wind,wind,123.11873448320115
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48383,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48383,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48383,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48383,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48383,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48421,solar,solar,32.533921802004954
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48421,wind,wind,134.77718317339955
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48421,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48421,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48421,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48421,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48421,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48441,solar,solar,15.679560640037948
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48441,wind,wind,134.91686803547074
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48441,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48441,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48441,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48441,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48441,diesel,diesel,5.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48461,solar,solar,28.707717246168272
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48461,wind,wind,130.3448787549582
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48461,geothermal,geothermal,0.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48461,storage,lithium_ion,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48461,smr,smr,100.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48461,gas_turbine,gas,50.0
all_gen_200MW___004__ren_penetration=0__site_gen_penetration=0.6,48461,diesel,diesel,5.0
all_gen_200MW___005__ren_penetration=0__site_gen_penetration=0.8,48237,solar,solar,83.81305836653684
all_gen_200MW___005__ren_penetration=0__site_gen_penetration=0.8,48237,wind,wind,190.8530441188544
all_gen_200MW___005__ren_penetration=0__site_gen_penetration=0.8,48237,geothermal,geothermal,0.031965114241125095
all_gen_200MW___005__ren_penetration=0__site_gen_penetration=0.8,48237,storage,lithium_ion,100.0
all_gen_200MW___005__ren_penetration=0__site_gen_penetration=0.8,48237,smr,smr,100.0
all_gen_200MW___005__ren_penetration=0__site_gen_penetration=0.8,48237,gas_turbine,gas,50.0
all_gen_200MW___005__ren_penetration=0__site_gen_penetration=0.8,48237,diesel,diesel,5.0
